student_id,Gender,gpa_current,attendance_rate,Financial_aid_status,Family_Income,Dropout
S2676,Female,3.71,0.93,FALSE,497167,0
S2677,Male,1.82,0.94,FALSE,465340,2
S2678,Female,3.57,0.98,TRUE,605265,0
S2679,Female,2.58,0.83,TRUE,185420,1
S2680,Female,2.11,0.7,FALSE,405368,1
S2681,Male,1.98,0.75,FALSE,491310,2
S2682,Male,3.45,0.9,FALSE,65918,2
S2683,Male,1.9,0.9,FALSE,880297,2
S2684,Male,2.48,0.97,FALSE,344903,1
S2685,Female,3.62,0.66,TRUE,231001,1
S2686,Male,3.34,0.54,TRUE,607094,1
S2687,Female,2.85,0.78,TRUE,247341,1
S2688,Male,2.95,1,FALSE,484591,1
S2689,Male,2.63,0.99,TRUE,146865,1
S2690,Female,3.18,0.96,FALSE,836358,0
S2691,Female,3.06,0.67,FALSE,561076,1
S2692,Female,2.37,0.64,FALSE,977092,1
S2693,Female,3.89,0.73,FALSE,926203,0
S2694,Female,2.47,0.71,TRUE,352003,1
S2695,Female,1.85,0.82,FALSE,641702,2
S2696,Female,1.88,0.52,FALSE,897538,2
S2697,Male,3.78,0.76,FALSE,465320,0
S2698,Male,3.67,0.51,FALSE,610594,1
S2699,Female,3.73,0.62,TRUE,897104,1
S2700,Male,3.24,0.95,FALSE,486723,0
S2701,Male,2.45,0.89,FALSE,125209,2
S2702,Female,2.47,0.62,FALSE,53396,2
S2703,Female,2.23,0.82,FALSE,540405,1
S2704,Female,1.77,0.92,FALSE,709905,2
S2705,Female,3.69,0.79,FALSE,205197,1
S2706,Female,1.59,0.52,FALSE,407378,2
S2707,Male,3.51,0.52,FALSE,578813,1
S2708,Male,2.07,0.71,TRUE,706295,1
S2709,Female,3.04,0.62,FALSE,999407,1
S2710,Male,2.86,0.81,FALSE,386190,1
S2711,Male,2.63,0.65,FALSE,974626,1
S2712,Male,1.56,0.77,FALSE,459809,2
S2713,Male,3.59,0.54,FALSE,774717,1
S2714,Female,2.4,0.95,TRUE,864552,1
S2715,Male,2.57,0.98,FALSE,855836,1
S2716,Female,1.98,0.78,FALSE,142174,2
S2717,Male,2.46,0.89,FALSE,881103,1
S2718,Male,3.76,0.54,FALSE,575194,1
S2719,Female,2.1,0.9,FALSE,956698,1
S2720,Male,2.61,0.65,FALSE,141307,2
S2721,Male,2.57,0.52,FALSE,114983,2
S2722,Male,2.3,0.54,TRUE,267898,1
S2723,Male,2.18,0.75,FALSE,463007,1
S2724,Male,3.38,0.62,TRUE,720605,1
S2725,Female,3.75,0.74,TRUE,99579,0
S2726,Female,3.07,0.67,TRUE,441682,1
S2727,Female,3.01,0.97,TRUE,576696,0
S2728,Male,2.45,0.74,TRUE,900519,1
S2729,Male,3.21,0.65,FALSE,766907,1
S2730,Female,3.49,0.74,FALSE,655279,0
S2731,Female,3.92,0.61,FALSE,757728,1
S2732,Male,3.62,0.9,FALSE,423048,0
S2733,Male,3.31,0.9,FALSE,645507,0
S2734,Female,1.7,0.96,FALSE,423585,2
S2735,Female,3.59,0.53,FALSE,97266,2
S2736,Female,3.99,0.97,FALSE,596551,0
S2737,Female,3.01,0.83,FALSE,733741,0
S2738,Female,1.8,0.73,FALSE,579766,2
S2739,Female,3.5,0.94,FALSE,753511,0
S2740,Male,3.92,0.71,FALSE,621375,0
S2741,Male,3.45,0.57,TRUE,469121,1
S2742,Male,3.47,0.66,FALSE,680052,1
S2743,Male,1.9,0.83,TRUE,400920,2
S2744,Female,1.65,0.51,FALSE,779100,2
S2745,Male,1.83,1,TRUE,714804,2
S2746,Female,2.37,0.56,FALSE,796093,1
S2747,Female,2.27,0.66,FALSE,606269,1
S2748,Female,3.69,0.78,FALSE,931384,0
S2749,Male,2.66,0.97,TRUE,80515,1
S2750,Male,2.06,0.66,FALSE,52317,2
S2751,Male,3.12,0.93,FALSE,136892,2
S2752,Female,2.83,0.77,FALSE,59014,2
S2753,Male,1.9,0.86,FALSE,891607,2
S2754,Male,1.8,0.54,FALSE,864496,2
S2755,Male,3.85,0.69,FALSE,923234,1
S2756,Female,2.14,0.67,FALSE,330692,1
S2757,Female,1.79,0.74,FALSE,974075,2
S2758,Female,3.51,1,FALSE,202790,1
S2759,Female,3.13,0.89,FALSE,418094,0
S2760,Male,3.15,0.68,TRUE,693966,1
S2761,Female,2.34,0.9,TRUE,61856,1
S2762,Male,3.95,0.99,FALSE,337571,1
S2763,Female,3.81,0.72,FALSE,543309,0
S2764,Male,2.72,0.51,FALSE,335762,1
S2765,Female,2.7,0.52,FALSE,562727,1
S2766,Female,2.82,0.85,FALSE,814593,1
S2767,Male,2.63,0.61,FALSE,247468,1
S2768,Male,2.81,0.83,FALSE,791183,1
S2769,Female,2.7,0.74,FALSE,913641,1
S2770,Male,2.4,0.64,FALSE,342204,1
S2771,Female,3.78,0.66,FALSE,381915,1
S2772,Female,2.7,0.76,FALSE,163259,2
S2773,Female,1.83,0.82,TRUE,926126,2
S2774,Male,2.54,0.71,FALSE,574597,1
S2775,Female,3.37,0.83,FALSE,105590,2
S2776,Female,1.97,0.77,FALSE,190435,2
S2777,Female,2.97,0.7,TRUE,417149,1
S2778,Female,3.19,0.77,FALSE,791430,0
S2779,Female,2.82,0.57,FALSE,819371,1
S2780,Female,3.43,0.68,FALSE,560142,1
S2781,Female,3.74,0.84,FALSE,526203,0
S2782,Male,1.57,0.79,FALSE,674489,2
S2783,Male,2.23,0.74,FALSE,592163,1
S2784,Female,1.89,0.81,TRUE,248950,2
S2785,Male,3.91,0.69,TRUE,703766,1
S2786,Female,3.19,0.98,FALSE,446500,0
S2787,Male,2.71,0.55,FALSE,127909,2
S2788,Female,2.52,0.95,TRUE,413979,1
S2789,Female,3.55,0.99,FALSE,153465,2
S2790,Male,1.7,0.78,FALSE,636910,2
S2791,Female,1.61,0.94,FALSE,270301,2
S2792,Male,3.65,0.85,FALSE,653358,0
S2793,Male,3.3,0.81,FALSE,455721,0
S2794,Female,3.31,0.81,TRUE,409912,0
S2795,Male,3.04,0.88,FALSE,890591,0
S2796,Male,2.05,0.66,FALSE,793089,1
S2797,Female,2.64,0.96,FALSE,603702,1
S2798,Male,4,0.74,FALSE,484398,0
S2799,Male,1.53,0.59,TRUE,196614,2
S2800,Female,2.14,0.51,FALSE,109885,2
S2801,Female,2.32,0.99,FALSE,208752,1
S2802,Male,2.02,0.56,FALSE,638375,1
S2803,Female,3.07,0.86,TRUE,187288,0
S2804,Male,3.61,0.64,FALSE,715598,1
S2805,Female,2.95,0.66,FALSE,525803,1
S2806,Female,2.62,0.86,TRUE,337323,1
S2807,Female,1.91,0.65,TRUE,716298,2
S2808,Male,3.76,0.6,FALSE,803723,1
S2809,Female,2.85,0.79,FALSE,478645,1
S2810,Female,3.11,0.9,TRUE,747104,0
S2811,Female,1.91,0.52,TRUE,235644,2
S2812,Female,2.8,0.79,FALSE,764382,1
S2813,Male,2.17,0.67,TRUE,803097,1
S2814,Female,2.96,0.91,TRUE,447161,1
S2815,Male,2.91,0.57,FALSE,907299,1
S2816,Female,3.1,0.86,FALSE,294616,1
S2817,Male,1.72,0.84,FALSE,284959,2
S2818,Male,2.55,0.81,FALSE,740961,1
S2819,Female,3.35,0.99,TRUE,537598,0
S2820,Female,2.21,0.51,FALSE,510622,1
S2821,Female,2.33,0.65,FALSE,639770,1
S2822,Male,1.75,0.54,FALSE,270803,2
S2823,Male,2.26,0.66,TRUE,131180,1
S2824,Male,2.24,0.92,TRUE,198133,1
S2825,Male,3.72,0.98,TRUE,528853,0
S2826,Female,2.73,0.69,TRUE,644011,1
S2827,Male,1.51,0.61,FALSE,278884,2
S2828,Male,1.86,0.57,FALSE,521647,2
S2829,Male,1.78,0.87,FALSE,717038,2
S2830,Female,1.73,0.75,FALSE,827901,2
S2831,Male,3.81,1,TRUE,968860,0
S2832,Male,2.5,0.55,FALSE,117985,2
S2833,Male,1.87,0.68,FALSE,276773,2
S2834,Male,3.53,0.73,FALSE,459607,0
S2835,Female,3.12,0.8,TRUE,668569,0
S2836,Male,1.72,0.89,FALSE,72556,2
S2837,Male,3.51,0.95,FALSE,226184,1
S2838,Female,3.91,0.88,FALSE,973142,0
S2839,Male,3.67,0.69,FALSE,528209,1
S2840,Male,3.57,0.77,FALSE,518097,0
S2841,Male,2.38,0.67,TRUE,490011,1
S2842,Male,2.61,0.66,FALSE,743458,1
S2843,Female,2.89,0.95,FALSE,86202,2
S2844,Male,3.03,0.97,FALSE,905789,0
S2845,Male,2.84,0.86,FALSE,309023,1
S2846,Male,3.37,0.69,FALSE,326163,1
S2847,Male,2.04,0.9,FALSE,207204,1
S2848,Female,3.04,0.94,FALSE,331234,1
S2849,Male,3.24,0.84,FALSE,115001,2
S2850,Female,2.04,0.79,FALSE,422135,1
S2851,Female,3.78,0.79,FALSE,164186,2
S2852,Male,3.32,0.5,FALSE,214252,1
S2853,Male,2.34,0.7,FALSE,498757,1
S2854,Female,3.61,0.68,TRUE,158233,1
S2855,Female,3.69,0.89,TRUE,804204,0
S2856,Male,3.12,0.85,FALSE,798452,0
S2857,Male,2.33,0.52,FALSE,503857,1
S2858,Male,2.56,0.98,FALSE,847852,1
S2859,Male,3.13,0.59,FALSE,216354,1
S2860,Female,2.43,0.72,FALSE,277572,1
S2861,Female,3.04,0.57,TRUE,720299,1
S2862,Male,2.38,0.55,TRUE,199064,1
S2863,Female,3.86,0.53,FALSE,460932,1
S2864,Female,3.55,0.61,FALSE,838184,1
S2865,Female,3.35,0.98,FALSE,721325,0
S2866,Male,3.94,0.6,FALSE,284940,1
S2867,Female,1.58,0.9,FALSE,435266,2
S2868,Male,3.15,0.5,TRUE,166244,1
S2869,Female,2.2,0.58,FALSE,923629,1
S2870,Male,3.56,0.86,TRUE,118832,0
S2871,Female,2.23,0.87,FALSE,418447,1
S2872,Female,2.04,0.95,FALSE,712449,1
S2873,Female,3.97,0.98,TRUE,80042,0
S2874,Female,1.72,0.97,FALSE,549875,2
S2875,Male,3.5,0.7,FALSE,689281,0
S2876,Male,3.49,0.75,FALSE,947058,0
S2877,Male,2.37,0.95,FALSE,605879,1
S2878,Female,2.26,0.57,FALSE,433924,1
S2879,Female,2.42,0.73,FALSE,294337,1
S2880,Male,2.38,0.56,FALSE,905875,1
S2881,Female,2.02,0.99,FALSE,717257,1
S2882,Female,3,0.76,FALSE,350679,1
S2883,Male,1.66,0.91,TRUE,886253,2
S2884,Male,2.4,0.62,FALSE,627474,1
S2885,Male,1.55,0.83,TRUE,541333,2
S2886,Male,2.22,0.68,FALSE,363114,1
S2887,Male,3.12,0.88,FALSE,69965,2
S2888,Male,3.9,0.53,FALSE,171992,2
S2889,Female,3.92,0.95,FALSE,634002,0
S2890,Male,3.14,0.67,FALSE,154747,2
S2891,Male,2.21,0.64,FALSE,612827,1
S2892,Female,1.93,0.78,FALSE,584512,2
S2893,Male,3.06,0.5,TRUE,718103,1
S2894,Female,2.19,0.84,TRUE,103442,1
S2895,Female,1.8,0.63,FALSE,875763,2
S2896,Male,1.5,0.97,FALSE,193115,2
S2897,Male,2.55,0.67,FALSE,584375,1
S2898,Female,3.08,0.51,TRUE,199739,1
S2899,Female,2.28,0.75,TRUE,779819,1
S2900,Female,3.26,0.66,FALSE,769740,1
S2901,Female,1.81,0.73,TRUE,157425,2
S2902,Male,2.2,0.51,TRUE,121954,1
S2903,Female,2.4,0.89,FALSE,770344,1
S2904,Male,2.94,0.76,FALSE,305343,1
S2905,Female,2.78,0.85,TRUE,503153,1
S2906,Female,3.77,0.85,FALSE,436921,0
S2907,Male,2.31,0.6,FALSE,853226,1
S2908,Female,3.71,0.69,FALSE,164735,2
S2909,Female,1.66,0.83,FALSE,816816,2
S2910,Female,3.77,0.86,FALSE,282229,1
S2911,Male,2.79,0.99,FALSE,461662,1
S2912,Male,1.84,0.76,FALSE,351174,2
S2913,Male,3.38,0.82,FALSE,307975,1
S2914,Female,2.47,0.91,FALSE,610570,1
S2915,Male,2.64,0.84,TRUE,996675,1
S2916,Female,3.2,0.73,FALSE,100797,2
S2917,Female,2.26,0.74,FALSE,83809,2
S2918,Male,3.86,0.87,TRUE,541215,0
S2919,Female,3.69,0.64,FALSE,461979,1
S2920,Male,2.1,0.65,FALSE,398675,1
S2921,Male,1.91,0.89,FALSE,170932,2
S2922,Male,2.34,0.55,TRUE,526399,1
S2923,Male,3.7,0.7,FALSE,163153,2
S2924,Male,2.99,0.86,FALSE,463023,1
S2925,Female,1.89,0.72,FALSE,556628,2
S2926,Female,1.67,0.83,TRUE,488276,2
S2927,Female,1.58,0.83,FALSE,206479,2
S2928,Female,2.21,0.73,TRUE,386347,1
S2929,Male,3.63,0.61,FALSE,245331,1
S2930,Female,2.47,0.87,FALSE,680505,1
S2931,Female,3.37,0.7,FALSE,136449,2
S2932,Male,3.29,0.57,TRUE,301861,1
S2933,Male,2.4,0.53,TRUE,942744,1
S2934,Male,3.14,0.9,FALSE,703219,0
S2935,Male,3.98,0.52,FALSE,98404,2
S2936,Male,3.08,0.56,TRUE,851061,1
S2937,Female,3.71,0.92,FALSE,146520,2
S2938,Female,1.62,0.83,FALSE,586098,2
S2939,Female,3.43,0.6,FALSE,910713,1
S2940,Male,2.27,0.59,FALSE,798398,1
S2941,Male,2.61,0.52,FALSE,279745,1
S2942,Female,3.37,0.74,TRUE,922014,0
S2943,Female,3.03,0.81,FALSE,786652,0
S2944,Female,2.5,0.68,FALSE,318206,1
S2945,Male,3.77,0.95,FALSE,466865,0
S2946,Male,1.6,0.55,FALSE,525239,2
S2947,Female,1.62,0.77,FALSE,958669,2
S2948,Female,2.82,0.54,FALSE,512757,1
S2949,Female,3.58,0.65,TRUE,747448,1
S2950,Male,3.95,0.92,FALSE,225320,1
S2951,Female,2.5,0.96,FALSE,449465,1
S2952,Male,2.4,0.69,FALSE,859980,1
S2953,Female,2.55,0.83,FALSE,562108,1
S2954,Female,3.27,0.78,FALSE,880424,0
S2955,Male,2.7,0.7,TRUE,566454,1
S2956,Male,3.22,0.87,FALSE,734344,0
S2957,Female,3.98,0.65,TRUE,103899,1
S2958,Male,2.97,0.96,FALSE,788469,1
S2959,Female,2.02,0.97,FALSE,852009,1
S2960,Female,2.96,0.9,TRUE,256304,1
S2961,Male,3.06,0.51,FALSE,370309,1
S2962,Female,2.6,0.67,TRUE,841922,1
S2963,Male,3.8,0.66,FALSE,950628,1
S2964,Female,3.15,0.72,TRUE,984990,0
S2965,Male,3.8,0.63,FALSE,72417,2
S2966,Male,3.19,0.68,FALSE,946541,1
S2967,Female,3.55,0.95,FALSE,88919,2
S2968,Female,3.57,0.63,TRUE,180492,1
S2969,Male,1.9,0.71,FALSE,787192,2
S2970,Male,3.32,0.77,TRUE,682410,0
S2971,Female,3.17,0.89,FALSE,157330,2
S2972,Male,3.78,0.68,FALSE,773502,1
S2973,Male,3.06,0.51,FALSE,203778,1
S2974,Male,2.97,0.65,TRUE,716184,1
S2975,Male,2.07,0.55,FALSE,214950,1
S2976,Female,3.87,0.97,FALSE,531564,0
S2977,Male,3.96,0.71,TRUE,646123,0
S2978,Female,3.72,0.92,TRUE,75984,0
S2979,Female,3.42,0.89,FALSE,495154,0
S2980,Female,2.05,0.89,FALSE,458465,1
S2981,Male,3.8,0.58,FALSE,612952,1
S2982,Female,1.72,0.76,FALSE,398756,2
S2983,Female,2.47,0.61,FALSE,527004,1
S2984,Female,3.99,0.58,FALSE,933196,1
S2985,Male,3.4,0.53,TRUE,519281,1
S2986,Female,3.01,0.95,FALSE,377981,1
S2987,Male,2.47,0.97,FALSE,716710,1
S2988,Male,2.52,0.55,FALSE,800914,1
S2989,Male,2.75,0.73,FALSE,307031,1
S2990,Male,1.83,0.67,FALSE,948532,2
S2991,Male,2.32,0.77,FALSE,729631,1
S2992,Male,3.29,0.92,FALSE,714942,0
S2993,Female,3.03,0.78,FALSE,171804,2
S2994,Male,3.59,0.76,FALSE,484239,0
S2995,Female,3.14,0.9,FALSE,272447,1
S2996,Male,1.99,0.84,FALSE,687599,2
S2997,Male,2.96,0.98,TRUE,446413,1
S2998,Female,3.71,0.84,TRUE,228128,0
S2999,Male,1.63,0.82,FALSE,983460,2
S3000,Male,3.01,0.59,FALSE,162723,2
S3001,Female,2.33,0.85,FALSE,299848,1
S3002,Female,3.15,0.88,TRUE,298788,0
S3003,Female,2.68,0.59,TRUE,644513,1
S3004,Female,2.89,0.56,FALSE,911621,1
S3005,Female,2.59,0.64,TRUE,77316,1
S3006,Female,2.26,0.67,FALSE,107181,2
S3007,Male,3.74,0.93,FALSE,322260,1
S3008,Female,3.99,0.89,TRUE,494345,0
S3009,Female,3.59,0.85,FALSE,960300,0
S3010,Male,3.01,0.52,FALSE,169165,2
S3011,Female,3.53,0.93,FALSE,949224,0
S3012,Female,3.07,0.9,FALSE,532821,0
S3013,Female,1.96,0.75,TRUE,338260,2
S3014,Male,2.84,0.58,TRUE,359792,1
S3015,Male,3.31,0.56,FALSE,815344,1
S3016,Female,1.92,0.71,FALSE,267787,2
S3017,Male,3.88,0.72,FALSE,479514,0
S3018,Female,2.07,0.85,FALSE,872144,1
S3019,Female,1.75,0.67,TRUE,798501,2
S3020,Female,1.74,0.61,FALSE,810351,2
S3021,Female,3.08,0.95,FALSE,150531,2
S3022,Male,3.08,0.6,FALSE,574440,1
S3023,Male,3.4,0.62,FALSE,318524,1
S3024,Female,2.77,0.82,TRUE,526838,1
S3025,Male,1.82,0.99,FALSE,332474,2
S3026,Male,3.89,0.76,TRUE,290827,0
S3027,Male,3.69,0.54,FALSE,644543,1
S3028,Female,2.13,0.75,FALSE,951601,1
S3029,Male,3.19,0.57,FALSE,696213,1
S3030,Female,2.84,0.7,FALSE,389742,1
S3031,Male,2.75,0.59,TRUE,886156,1
S3032,Female,2.13,0.63,TRUE,933125,1
S3033,Female,2.41,0.99,FALSE,512431,1
S3034,Female,2.66,0.85,TRUE,261286,1
S3035,Female,3,0.99,TRUE,859937,0
S3036,Male,3.69,0.59,FALSE,542235,1
S3037,Male,3.84,0.69,FALSE,283155,1
S3038,Male,3.88,0.77,FALSE,820805,0
S3039,Female,3.74,0.86,FALSE,164842,2
S3040,Male,3.78,0.69,FALSE,793726,1
S3041,Female,3.86,0.54,TRUE,222505,1
S3042,Male,2.78,0.7,TRUE,335528,1
S3043,Female,3.7,0.76,FALSE,855999,0
S3044,Male,3.74,0.9,FALSE,624628,0
S3045,Female,3.2,0.62,FALSE,670923,1
S3046,Male,3.11,0.74,FALSE,340968,1
S3047,Female,2.65,0.67,FALSE,910326,1
S3048,Female,3.43,0.9,FALSE,254761,1
S3049,Male,3.41,0.6,FALSE,62716,2
S3050,Female,1.53,0.85,FALSE,769420,2
S3051,Female,3.27,0.89,FALSE,812580,0
S3052,Female,1.94,0.98,TRUE,493828,2
S3053,Female,2.66,0.94,FALSE,164791,2
S3054,Female,2.96,0.81,FALSE,701499,1
S3055,Female,1.67,0.63,FALSE,151226,2
S3056,Male,3.95,0.54,FALSE,924562,1
S3057,Male,1.67,0.64,FALSE,890160,2
S3058,Male,1.69,0.65,FALSE,139881,2
S3059,Female,3.12,0.66,FALSE,280026,1
S3060,Male,1.82,0.85,FALSE,918018,2
S3061,Male,1.95,0.7,FALSE,826012,2
S3062,Female,1.72,0.61,FALSE,321576,2
S3063,Male,2.78,0.51,FALSE,88110,2
S3064,Female,3.58,0.73,FALSE,802924,0
S3065,Male,1.74,0.93,FALSE,502066,2
S3066,Male,1.99,0.97,FALSE,394465,2
S3067,Female,3.88,0.53,FALSE,423075,1
S3068,Female,3.61,0.74,FALSE,624511,0
S3069,Male,2.84,0.76,FALSE,566122,1
S3070,Male,2.14,0.6,FALSE,571776,1
S3071,Male,1.59,0.83,TRUE,776120,2
S3072,Male,1.98,0.67,FALSE,411631,2
S3073,Male,1.96,0.74,FALSE,382003,2
S3074,Female,1.72,0.7,TRUE,760101,2
S3075,Female,3.65,0.55,FALSE,723345,1
S3076,Female,2.35,0.91,FALSE,280368,1
S3077,Female,2.69,0.71,TRUE,746328,1
S3078,Male,2.34,0.53,FALSE,75616,2
S3079,Female,2.05,0.66,TRUE,816944,1
S3080,Female,2.09,0.69,FALSE,135496,2
S3081,Female,3.4,0.73,TRUE,461848,0
S3082,Male,2.76,0.62,TRUE,254015,1
S3083,Female,2.52,0.63,TRUE,482252,1
S3084,Female,1.53,0.87,TRUE,722096,2
S3085,Male,1.53,0.54,FALSE,319490,2
S3086,Female,1.52,0.51,FALSE,388699,2
S3087,Male,3.05,0.92,FALSE,892569,0
S3088,Male,3.18,0.63,FALSE,535406,1
S3089,Female,1.83,0.78,FALSE,351738,2
S3090,Male,2,0.55,FALSE,168687,2
S3091,Female,1.87,0.94,FALSE,574131,2
S3092,Female,2.99,0.81,FALSE,954496,1
S3093,Male,3.59,0.6,TRUE,511014,1
S3094,Male,3.13,0.68,FALSE,380699,1
S3095,Male,2.95,0.77,TRUE,260972,1
S3096,Male,2.08,0.84,FALSE,648877,1
S3097,Female,3.55,0.67,FALSE,285436,1
S3098,Female,1.69,0.52,FALSE,670957,2
S3099,Male,3.59,0.66,FALSE,918227,1
S3100,Female,2.15,0.65,FALSE,614102,1
S3101,Male,2.39,0.55,FALSE,159353,2
S3102,Female,1.96,0.64,FALSE,758593,2
S3103,Female,3.67,0.65,FALSE,553394,1
S3104,Female,3.24,0.51,FALSE,390112,1
S3105,Female,2.21,0.98,FALSE,911602,1
S3106,Male,1.55,0.6,TRUE,934067,2
S3107,Female,2.7,0.59,FALSE,186468,2
S3108,Male,3.66,0.85,FALSE,710484,0
S3109,Male,3.55,0.97,FALSE,984483,0
S3110,Male,2.93,0.84,FALSE,585138,1
S3111,Male,2.66,0.97,FALSE,604698,1
S3112,Female,2.95,0.53,FALSE,910123,1
S3113,Female,3.83,0.86,FALSE,814713,0
S3114,Female,2.89,0.72,FALSE,539304,1
S3115,Male,3.93,0.78,FALSE,624544,0
S3116,Male,1.57,0.54,FALSE,272090,2
S3117,Male,2.18,0.57,TRUE,229620,1
S3118,Female,2.36,0.95,FALSE,305333,1
S3119,Male,1.88,0.95,TRUE,80394,2
S3120,Male,2.66,0.69,FALSE,978879,1
S3121,Male,2.45,0.71,FALSE,492944,1
S3122,Female,2.55,0.64,FALSE,402901,1
S3123,Male,1.93,0.76,TRUE,541308,2
S3124,Female,3.96,0.83,FALSE,607994,0
S3125,Female,3.84,0.72,TRUE,546957,0
S3126,Female,1.52,0.77,FALSE,729283,2
S3127,Female,3.13,0.79,TRUE,528499,0
S3128,Male,2.62,0.74,TRUE,800293,1
S3129,Male,2.11,0.86,FALSE,338922,1
S3130,Male,3.9,0.72,TRUE,84844,0
S3131,Male,2.23,0.75,FALSE,211162,1
S3132,Male,1.55,0.89,TRUE,552067,2
S3133,Female,2.32,0.76,TRUE,511200,1
S3134,Male,4.95,0.31,TRUE,95579,2
S3135,Female,4.64,0.89,FALSE,91722,0
S3136,Male,3.75,0.75,TRUE,801801,0
S3137,Male,2.41,0.57,FALSE,287930,1
S3138,Male,1.74,0.6,FALSE,856074,2
S3139,Male,4.44,0.89,FALSE,320231,0
S3140,Female,4.57,0.58,TRUE,899626,1
S3141,Male,1.61,0.96,TRUE,332420,2
S3142,Female,4.45,0.65,TRUE,446101,1
S3143,Male,2.06,0.58,TRUE,134293,1
S3144,Male,3.56,0.96,FALSE,299011,0
S3145,Male,1.25,0.38,FALSE,119171,2
S3146,Male,0,0.97,TRUE,719447,2
S3147,Female,1.31,0.81,TRUE,813199,2
S3148,Female,1.01,0.87,TRUE,849673,2
S3149,Female,3.33,0.97,TRUE,755418,0
S3150,Male,4.79,0.91,TRUE,728189,0
S3151,Male,2.21,0.42,TRUE,919080,1
S3152,Female,4.9,0.86,TRUE,528232,0
S3153,Male,3.82,0.85,TRUE,168731,0
S3154,Female,3.81,0.21,FALSE,999032,2
S3155,Female,4.48,0.81,FALSE,174306,0
S3156,Female,2.66,0.27,FALSE,552716,2
S3157,Female,1.46,0.51,TRUE,878735,2
S3158,Female,1.13,0.89,TRUE,753078,2
S3159,Female,2.1,0.58,TRUE,123897,1
S3160,Male,2.5,0.64,FALSE,120360,1
S3161,Male,1.99,0.51,FALSE,968661,2
S3162,Female,4.66,0.26,FALSE,890016,2
S3163,Male,4.29,0.6,FALSE,986475,1
S3164,Female,1.61,0.76,TRUE,59679,2
S3165,Male,1.12,0.36,TRUE,192703,2
S3166,Male,4.36,0.62,TRUE,916871,1
S3167,Male,4.82,0.54,FALSE,966386,1
S3168,Female,1.05,0.37,FALSE,129072,2
S3169,Female,1.99,0.87,FALSE,474664,2
S3170,Male,2.02,0.23,TRUE,539799,2
S3171,Male,4.64,0.36,TRUE,379084,2
S3172,Male,3.83,0.97,FALSE,488065,0
S3173,Female,3.96,0.49,FALSE,743159,1
S3174,Male,3.92,0.72,TRUE,251405,0
S3175,Female,1.75,0.84,TRUE,539015,2
S3176,Male,1.39,0.7,TRUE,173625,2
S3177,Female,4.35,0.5,TRUE,529320,1
S3178,Female,4.01,0.57,FALSE,64458,1
S3179,Female,3.29,0.81,TRUE,796979,0
S3180,Male,2.17,0.55,FALSE,568051,1
S3181,Female,4.67,0.46,FALSE,530280,1
S3182,Male,4.81,0.78,TRUE,951456,0
S3183,Male,2.88,0.42,FALSE,666880,1
S3184,Female,1.05,0.46,TRUE,1879980,2
S3185,Male,3.91,0.73,TRUE,468079,0
S3186,Male,2.04,0.99,TRUE,578090,1
S3187,Female,4.98,0.34,FALSE,666558,2
S3188,Female,3.28,0.3,FALSE,138780,2
S3189,Female,4.29,0.55,TRUE,157769,1
S3190,Male,2.61,0.67,TRUE,368798,1
S3191,Female,3.72,0.58,FALSE,305637,1
S3192,Female,1.17,0.24,FALSE,442050,2
S3193,Male,2.13,0.83,FALSE,475933,1
S3194,Male,3.83,0.69,FALSE,908397,1
S3195,Female,3.08,0.73,TRUE,315457,0
S3196,Female,1.89,0.5,FALSE,925015,2
S3197,Female,4.44,0.45,FALSE,313847,1
S3198,Female,2.13,0.75,TRUE,170996,1
S3199,Female,4.59,0.3,TRUE,124914,2
S3200,Male,3.39,0.78,TRUE,250051,0
S3201,Male,3.8,0.4,TRUE,969506,1
S3202,Male,1.58,0.69,TRUE,503507,2
S3203,Female,3.37,0.37,TRUE,872956,2
S3204,Male,2.34,0.56,TRUE,823297,1
S3205,Female,3.18,0.81,FALSE,941953,0
S3206,Female,4.6,0.51,FALSE,755224,1
S3207,Female,4.06,0.53,FALSE,398856,1
S3208,Female,2.93,0.37,FALSE,172521,2
S3209,Female,4.2,0.73,TRUE,109155,0
S3210,Female,1.9,0.46,FALSE,364843,2
S3211,Male,2.37,0.37,FALSE,176650,2
S3212,Female,2.72,0.41,FALSE,569052,1
S3213,Female,2.01,0.54,TRUE,364694,1
S3214,Female,3.24,0.41,TRUE,63623,1
S3215,Female,1.1,1.04,FALSE,535791,2
S3216,Female,3.54,0.78,TRUE,281624,0
S3217,Male,2.85,0.44,TRUE,625894,1
S3218,Female,4.8,0.24,FALSE,490189,2
S3219,Female,4.25,0.07,TRUE,550765,2
S3220,Male,4.42,0.58,TRUE,908146,1
S3221,Female,2.01,0.8,TRUE,220070,1
S3222,Female,3.09,0.27,FALSE,456337,2
S3223,Female,4.12,0.63,FALSE,624679,1
S3224,Female,2.31,0.73,FALSE,252929,1
S3225,Male,2,0.63,TRUE,323542,1
S3226,Female,3.1,0.99,FALSE,873378,0
S3227,Male,4.9,0.73,TRUE,777547,0
S3228,Female,4.88,0.47,TRUE,331030,1
S3229,Male,2.59,0.42,TRUE,213090,1
S3230,Female,2.36,0.67,TRUE,963890,1
S3231,Male,1.28,0.25,TRUE,207558,2
S3232,Female,4.83,0.81,TRUE,420257,0
S3233,Female,4.63,0.49,FALSE,135641,1
S3234,Female,3.34,0.24,TRUE,460201,2
